activity_id,name,category,subcategory,city,state,lat,lon,indoor_outdoor,estimated_cost_usd_min,estimated_cost_usd_max,is_estimated,typical_duration_min,group_suitability,family_kids_suitable,wheelchair,website,phone,opening_hours,source,source_id,source_url,data_quality_score
osm_node_1240900960,Gentoo Penguin,attraction,attraction,New York,NY,40.76833,-73.971457,mixed,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/1240900960,https://www.openstreetmap.org/node/1240900960,0.69
osm_way_387386578,Glen Span Arch,attraction,attraction,New York,NY,40.794678,-73.959173,mixed,0,25,true,90,large,unknown,unknown,https://www.centralparknyc.org/locations/glen-span-arch,,,OpenStreetMap,way/387386578,https://www.openstreetmap.org/way/387386578,0.95
osm_way_1006724826,Governor's Island Kayaking,attraction,attraction,New York,NY,40.691444,-74.012459,mixed,0,25,true,90,large,unknown,unknown,https://www.downtownboathouse.org/,,,OpenStreetMap,way/1006724826,https://www.openstreetmap.org/way/1006724826,0.95
osm_way_265947358,Grand Central Terminal,attraction,attraction,New York,NY,40.752648,-73.977275,mixed,0,25,true,90,large,unknown,yes,https://www.grandcentralterminal.com/,,Mo-Su 05:30-02:00,OpenStreetMap,way/265947358,https://www.openstreetmap.org/way/265947358,1
osm_node_3351167989,Granite Prospect,attraction,viewpoint,New York,NY,40.701995,-73.997408,outdoor,0,25,true,90,large,unknown,unknown,https://www.brooklynbridgepark.org/places-to-see/granite-prospect/,,,OpenStreetMap,node/3351167989,https://www.openstreetmap.org/node/3351167989,0.67
osm_node_4470028591,Greenwich Village,attraction,attraction,New York,NY,40.733584,-74.002817,mixed,0,25,true,90,large,unknown,yes,,,,OpenStreetMap,node/4470028591,https://www.openstreetmap.org/node/4470028591,0.69
osm_node_1240900963,Grizzly Bear,attraction,attraction,New York,NY,40.768426,-73.971921,mixed,0,25,true,90,large,unknown,limited,,,,OpenStreetMap,node/1240900963,https://www.openstreetmap.org/node/1240900963,0.73
osm_node_5927576885,Hangman's Elm,attraction,attraction,New York,NY,40.731969,-73.998609,mixed,0,25,true,90,large,unknown,unknown,https://www.nycgovparks.org/facilities/great-trees?id=33,,,OpenStreetMap,node/5927576885,https://www.openstreetmap.org/node/5927576885,0.95
osm_way_296038615,Harlem Fire Watchtower,attraction,viewpoint,New York,NY,40.804111,-73.943589,outdoor,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,way/296038615,https://www.openstreetmap.org/way/296038615,0.81
osm_node_8818128217,Historical landmark from 1877,attraction,attraction,New York,NY,40.747002,-73.946465,mixed,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/8818128217,https://www.openstreetmap.org/node/8818128217,0.53
osm_way_1121218991,Huddlestone Arch,attraction,attraction,New York,NY,40.795795,-73.955679,mixed,0,25,true,90,large,unknown,unknown,https://www.centralparknyc.org/locations/huddlestone-arch,,,OpenStreetMap,way/1121218991,https://www.openstreetmap.org/way/1121218991,0.95
osm_node_7126242485,Hudson River Waterfront,attraction,viewpoint,New York,NY,40.713131,-74.033218,outdoor,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/7126242485,https://www.openstreetmap.org/node/7126242485,0.53
osm_node_9863033089,Hudson River Waterfront Walkway,attraction,viewpoint,New York,NY,40.71097,-74.039582,outdoor,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/9863033089,https://www.openstreetmap.org/node/9863033089,0.53
osm_node_9423683707,Hudson Yards Vista Point,attraction,viewpoint,New York,NY,40.755632,-74.005591,outdoor,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/9423683707,https://www.openstreetmap.org/node/9423683707,0.53
osm_node_5787313954,I Love the Bronx mural,attraction,attraction,New York,NY,40.823888,-73.892844,mixed,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/5787313954,https://www.openstreetmap.org/node/5787313954,0.53
osm_node_8146801300,Italian flag painted Apartments,attraction,attraction,New York,NY,40.718125,-73.997602,mixed,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/8146801300,https://www.openstreetmap.org/node/8146801300,0.53
osm_way_223183095,Jane's Carousel,attraction,attraction,New York,NY,40.704434,-73.992385,mixed,0,25,true,90,large,unknown,unknown,https://janescarousel.com/,+1-718-222-2502,We-Mo 11:00-19:00,OpenStreetMap,way/223183095,https://www.openstreetmap.org/way/223183095,1
osm_node_9863033767,Jersey City Marina,attraction,viewpoint,New York,NY,40.712858,-74.041793,outdoor,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/9863033767,https://www.openstreetmap.org/node/9863033767,0.53
osm_node_9863042980,Jersey City Marina,attraction,viewpoint,New York,NY,40.711626,-74.041144,outdoor,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/9863042980,https://www.openstreetmap.org/node/9863042980,0.53
osm_node_6925436185,Joker Stairs,attraction,attraction,New York,NY,40.835796,-73.923605,mixed,0,25,true,90,large,unknown,no,,,24/7,OpenStreetMap,node/6925436185,https://www.openstreetmap.org/node/6925436185,0.9
osm_node_6938593585,Jump into the Light VR Arcade,attraction,attraction,New York,NY,40.721644,-73.988312,mixed,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/6938593585,https://www.openstreetmap.org/node/6938593585,0.53
osm_node_4305803394,Kayak Brooklyn,attraction,attraction,New York,NY,40.699556,-73.997566,mixed,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/4305803394,https://www.openstreetmap.org/node/4305803394,0.53
osm_node_3285698877,Kiesza - Hideaway,attraction,viewpoint,New York,NY,40.723087,-73.958621,outdoor,0,25,true,90,large,unknown,unknown,https://www.youtube.com/watch?v=ESXgJ9-H-2U,,,OpenStreetMap,node/3285698877,https://www.openstreetmap.org/node/3285698877,0.71
osm_node_6949759085,King of Green Street,attraction,attraction,New York,NY,40.723252,-74.000701,mixed,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/6949759085,https://www.openstreetmap.org/node/6949759085,0.61
osm_node_2768171711,La casa de los Tenenbaums,attraction,attraction,New York,NY,40.823794,-73.946564,mixed,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/2768171711,https://www.openstreetmap.org/node/2768171711,0.69
osm_node_4822806226,La de forest house,attraction,attraction,New York,NY,40.733199,-73.994677,mixed,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/4822806226,https://www.openstreetmap.org/node/4822806226,0.57
osm_node_3597257542,Le Carrousel,attraction,attraction,New York,NY,40.753429,-73.98388,mixed,0,25,true,90,large,unknown,no,https://bryantpark.org/activities/le-carrousel,,,OpenStreetMap,node/3597257542,https://www.openstreetmap.org/node/3597257542,0.95
osm_way_263202828,Lightship Frying Pan,attraction,attraction,New York,NY,40.752102,-74.009275,mixed,0,25,true,90,large,unknown,unknown,https://www.fryingpan.com/,,,OpenStreetMap,way/263202828,https://www.openstreetmap.org/way/263202828,0.95
osm_way_833335529,Little Island,attraction,attraction,New York,NY,40.742005,-74.01061,mixed,0,25,true,90,large,unknown,yes,https://littleisland.org/,,Mo-Su 06:00-23:00,OpenStreetMap,way/833335529,https://www.openstreetmap.org/way/833335529,1
osm_node_6949759186,Little Singer Building,attraction,attraction,New York,NY,40.724126,-73.998164,mixed,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/6949759186,https://www.openstreetmap.org/node/6949759186,0.61
osm_node_4314829890,Liz Christy Garden,attraction,attraction,New York,NY,40.724241,-73.992152,mixed,0,25,true,90,large,unknown,limited,,,,OpenStreetMap,node/4314829890,https://www.openstreetmap.org/node/4314829890,0.65
osm_way_890862705,Lower East Side Skatepark,attraction,attraction,New York,NY,40.711346,-73.992879,mixed,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,way/890862705,https://www.openstreetmap.org/way/890862705,0.73
osm_way_138141251,Madison Square Garden,attraction,attraction,New York,NY,40.750518,-73.993506,mixed,0,25,true,90,large,unknown,limited,http://www.thegarden.com/,+1-212-465-6741,,OpenStreetMap,way/138141251,https://www.openstreetmap.org/way/138141251,0.95
osm_relation_17233746,Manhattan Bridge,attraction,attraction,New York,NY,40.70708,-73.990512,mixed,0,25,true,90,large,unknown,unknown,https://www.nyc.gov/html/dot/html/infrastructure/manhattan-bridge.shtml,,,OpenStreetMap,relation/17233746,https://www.openstreetmap.org/relation/17233746,0.95
osm_node_4631363792,Manhattan Bridge Viewpoint,attraction,viewpoint,New York,NY,40.705048,-73.988082,outdoor,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/4631363792,https://www.openstreetmap.org/node/4631363792,0.53
osm_node_5927588585,Mark Twain House,attraction,attraction,New York,NY,40.733706,-73.996459,mixed,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/5927588585,https://www.openstreetmap.org/node/5927588585,0.53
osm_way_1121915656,McGraw-Hill Waterfall Tunnel,attraction,attraction,New York,NY,40.759614,-73.983013,mixed,0,25,true,90,large,unknown,yes,,,,OpenStreetMap,way/1121915656,https://www.openstreetmap.org/way/1121915656,0.77
osm_relation_2100751,MoMA,attraction,attraction,New York,NY,40.761612,-73.977545,mixed,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,relation/2100751,https://www.openstreetmap.org/relation/2100751,0.61
osm_node_9863066838,Morris Canal Park,attraction,viewpoint,New York,NY,40.711587,-74.035454,outdoor,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/9863066838,https://www.openstreetmap.org/node/9863066838,0.53
osm_node_6572558955,Mosaic House,attraction,attraction,New York,NY,40.685458,-73.989679,mixed,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/6572558955,https://www.openstreetmap.org/node/6572558955,0.61
osm_way_928018701,Moynihan Train Hall,attraction,attraction,New York,NY,40.751299,-73.995338,mixed,0,25,true,90,large,unknown,yes,,,,OpenStreetMap,way/928018701,https://www.openstreetmap.org/way/928018701,0.85
osm_way_1341442127,MV Schamonchi,attraction,attraction,New York,NY,40.711339,-73.932191,mixed,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,way/1341442127,https://www.openstreetmap.org/way/1341442127,0.85
osm_node_6052834698,NBC Studios,attraction,attraction,New York,NY,40.759142,-73.979668,mixed,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/6052834698,https://www.openstreetmap.org/node/6052834698,0.53
osm_way_161605042,New York City Police Memorial,attraction,attraction,New York,NY,40.711983,-74.016725,mixed,0,25,true,90,large,unknown,yes,,,,OpenStreetMap,way/161605042,https://www.openstreetmap.org/way/161605042,0.69
osm_way_278053530,New York Stock Exchange,attraction,attraction,New York,NY,40.707025,-74.01121,mixed,0,25,true,90,large,unknown,limited,,,,OpenStreetMap,way/278053530,https://www.openstreetmap.org/way/278053530,0.85
osm_node_8860297468,Northwest Overlook,attraction,viewpoint,New York,NY,40.742571,-74.010825,outdoor,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/8860297468,https://www.openstreetmap.org/node/8860297468,0.57
osm_way_387380393,Nutter's Battery,attraction,attraction,New York,NY,40.796541,-73.952851,mixed,0,25,true,90,large,unknown,unknown,https://www.centralparknyc.org/locations/nutters-battery,,,OpenStreetMap,way/387380393,https://www.openstreetmap.org/way/387380393,0.95
osm_node_5190610589,NY Skyride,attraction,attraction,New York,NY,40.748327,-73.985655,mixed,0,25,true,90,large,unknown,unknown,https://skyride.com,+1 212-279-9777,,OpenStreetMap,node/5190610589,https://www.openstreetmap.org/node/5190610589,0.91
osm_node_11153536406,Old Pier 1 Piles,attraction,viewpoint,New York,NY,40.700848,-73.996708,outdoor,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/11153536406,https://www.openstreetmap.org/node/11153536406,0.53
osm_node_4097207416,One World Observatory,attraction,viewpoint,New York,NY,40.712949,-74.013044,outdoor,0,25,true,90,large,unknown,yes,,,,OpenStreetMap,node/4097207416,https://www.openstreetmap.org/node/4097207416,0.73
osm_way_713565776,One World Trade Center,attraction,attraction,New York,NY,40.712999,-74.013189,mixed,0,25,true,90,large,unknown,unknown,https://www.wtc.com/,,,OpenStreetMap,way/713565776,https://www.openstreetmap.org/way/713565776,0.95
osm_node_5019124321,Original brown stone houses,attraction,attraction,New York,NY,40.823035,-73.947406,mixed,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/5019124321,https://www.openstreetmap.org/node/5019124321,0.61
osm_node_9690980026,Overlook,attraction,viewpoint,New York,NY,40.723016,-73.959409,outdoor,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/9690980026,https://www.openstreetmap.org/node/9690980026,0.57
osm_way_238974585,Pepsi-Cola Sign,attraction,attraction,New York,NY,40.747475,-73.957697,mixed,0,25,true,90,large,unknown,unknown,http://s-media.nyc.gov/agencies/lpc/lp/1653.pdf,,,OpenStreetMap,way/238974585,https://www.openstreetmap.org/way/238974585,0.95
osm_node_13753162783,PIER 17,attraction,attraction,New York,NY,40.705902,-74.001345,mixed,0,25,true,90,large,unknown,yes,,,,OpenStreetMap,node/13753162783,https://www.openstreetmap.org/node/13753162783,0.61
osm_node_7181779686,Pier 55,attraction,attraction,New York,NY,40.742448,-74.009164,mixed,0,25,true,90,large,unknown,yes,,,,OpenStreetMap,node/7181779686,https://www.openstreetmap.org/node/7181779686,0.73
osm_node_1240900847,Puffin,attraction,attraction,New York,NY,40.768196,-73.971334,mixed,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/1240900847,https://www.openstreetmap.org/node/1240900847,0.69
osm_node_6949759185,Queen of Green Street,attraction,attraction,New York,NY,40.721178,-74.002448,mixed,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/6949759185,https://www.openstreetmap.org/node/6949759185,0.61
osm_node_1240901089,Red Panda,attraction,attraction,New York,NY,40.768291,-73.972785,mixed,0,25,true,90,large,unknown,yes,,,,OpenStreetMap,node/1240901089,https://www.openstreetmap.org/node/1240901089,0.73
osm_way_591988949,Ripley's Believe It or Not!,attraction,attraction,New York,NY,40.756466,-73.988508,mixed,0,25,true,90,large,unknown,unknown,https://ripleysnewyork.com,+1-212-398-3133,Mo-Su 09:00-01:00,OpenStreetMap,way/591988949,https://www.openstreetmap.org/way/591988949,1
osm_node_4236846689,Rockefeller Center,attraction,attraction,New York,NY,40.758845,-73.978801,mixed,0,25,true,90,large,unknown,yes,,,,OpenStreetMap,node/4236846689,https://www.openstreetmap.org/node/4236846689,0.65
osm_relation_18351439,Rockefeller Center,attraction,attraction,New York,NY,40.75924,-73.980094,mixed,0,25,true,90,large,unknown,yes,https://www.rockefellercenter.com/,+1 212-332-6868,,OpenStreetMap,relation/18351439,https://www.openstreetmap.org/relation/18351439,0.95
osm_node_13779986231,Roosevelt Island Sign,attraction,attraction,New York,NY,40.757524,-73.954455,mixed,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/13779986231,https://www.openstreetmap.org/node/13779986231,0.57
osm_node_13515963203,Royal Caribbean/Norweigan Cruise Pier,attraction,attraction,New York,NY,40.766125,-73.99923,mixed,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/13515963203,https://www.openstreetmap.org/node/13515963203,0.61
osm_way_266010379,Saint Patrick’s Cathedral,attraction,attraction,New York,NY,40.758589,-73.976296,mixed,0,25,true,90,large,unknown,unknown,https://www.saintpatrickscathedral.org,+1 212-753-2261,,OpenStreetMap,way/266010379,https://www.openstreetmap.org/way/266010379,0.95
osm_relation_2154552,Saint Patrick’s Cathedral,attraction,attraction,New York,NY,40.758545,-73.976175,mixed,0,25,true,90,large,unknown,unknown,,,06:30-20:45,OpenStreetMap,relation/2154552,https://www.openstreetmap.org/relation/2154552,0.7
osm_way_277904752,Saint Paul's Chapel,attraction,attraction,New York,NY,40.711315,-74.009196,mixed,0,25,true,90,large,unknown,yes,https://www.trinitywallstreet.org/congregation/spc/,,,OpenStreetMap,way/277904752,https://www.openstreetmap.org/way/277904752,0.95
osm_node_7435963034,Scenic View Pull-off,attraction,viewpoint,New York,NY,40.701929,-74.04962,outdoor,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/7435963034,https://www.openstreetmap.org/node/7435963034,0.57
osm_node_1240900824,Seal,attraction,attraction,New York,NY,40.768372,-73.971606,mixed,0,25,true,90,large,unknown,yes,,,,OpenStreetMap,node/1240900824,https://www.openstreetmap.org/node/1240900824,0.73
osm_way_641349898,Sherman Zwicker,attraction,attraction,New York,NY,40.720275,-74.016059,mixed,0,25,true,90,large,unknown,unknown,https://www.grandbanks.nyc/sherman-zwicker/,,,OpenStreetMap,way/641349898,https://www.openstreetmap.org/way/641349898,0.87
osm_node_6163555085,Site of the Beach Pneumatic Subway,attraction,attraction,New York,NY,40.713354,-74.00687,mixed,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/6163555085,https://www.openstreetmap.org/node/6163555085,0.61
osm_node_5349369721,Skate Circle,attraction,viewpoint,New York,NY,40.773073,-73.972502,outdoor,0,25,true,90,large,unknown,unknown,https://www.cpdsa.org/,,,OpenStreetMap,node/5349369721,https://www.openstreetmap.org/node/5349369721,0.71
osm_node_1240901124,Snow Leopard,attraction,attraction,New York,NY,40.768668,-73.97241,mixed,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/1240901124,https://www.openstreetmap.org/node/1240901124,0.57
osm_node_1240901027,Snow Monkey,attraction,attraction,New York,NY,40.76818,-73.972311,mixed,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/1240901027,https://www.openstreetmap.org/node/1240901027,0.65
osm_node_158809984,SoHo,attraction,attraction,New York,NY,40.72288,-73.99875,mixed,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/158809984,https://www.openstreetmap.org/node/158809984,0.85
osm_node_320948228,South Street Seaport,attraction,attraction,New York,NY,40.705751,-74.002906,mixed,0,25,true,90,large,unknown,yes,,,,OpenStreetMap,node/320948228,https://www.openstreetmap.org/node/320948228,0.65
osm_node_8860297470,Southeast Overlook,attraction,viewpoint,New York,NY,40.741625,-74.010257,outdoor,0,25,true,90,large,unknown,yes,,,,OpenStreetMap,node/8860297470,https://www.openstreetmap.org/node/8860297470,0.61
osm_node_8860297469,Southwest Overlook,attraction,viewpoint,New York,NY,40.741843,-74.011352,outdoor,0,25,true,90,large,unknown,yes,,,,OpenStreetMap,node/8860297469,https://www.openstreetmap.org/node/8860297469,0.61
osm_node_5849724991,Spyscape,attraction,attraction,New York,NY,40.765064,-73.983859,mixed,0,25,true,90,large,unknown,yes,,,,OpenStreetMap,node/5849724991,https://www.openstreetmap.org/node/5849724991,0.69
osm_node_10037902217,Staple Street Skybridge,attraction,viewpoint,New York,NY,40.718344,-74.009413,outdoor,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/10037902217,https://www.openstreetmap.org/node/10037902217,0.57
osm_way_32965412,Statue of Liberty,attraction,attraction,New York,NY,40.689239,-74.044535,mixed,0,0,false,90,large,unknown,limited,https://www.nps.gov/stli/index.htm,,,OpenStreetMap,way/32965412,https://www.openstreetmap.org/way/32965412,0.95
osm_node_368043598,Stonewall Inn,attraction,attraction,New York,NY,40.733816,-74.002161,mixed,0,25,true,90,large,unknown,limited,https://thestonewallinnnyc.com/,,Mo-Su 14:00-04:00,OpenStreetMap,node/368043598,https://www.openstreetmap.org/node/368043598,1
osm_node_11269493780,Strange Days Album Cover Location,attraction,attraction,New York,NY,40.747098,-73.97796,mixed,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/11269493780,https://www.openstreetmap.org/node/11269493780,0.53
osm_node_10202468617,Summit One Vanderbilt,attraction,viewpoint,New York,NY,40.752837,-73.978522,outdoor,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/10202468617,https://www.openstreetmap.org/node/10202468617,0.53
osm_node_5347662822,Sylvan Terrace,attraction,viewpoint,New York,NY,40.834839,-73.939702,outdoor,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/5347662822,https://www.openstreetmap.org/node/5347662822,0.61
osm_node_6622078088,Taste Harlem Tour,attraction,attraction,New York,NY,40.808626,-73.944396,mixed,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/6622078088,https://www.openstreetmap.org/node/6622078088,0.53
osm_node_5215246721,Textile building,attraction,attraction,New York,NY,40.717463,-74.005668,mixed,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/5215246721,https://www.openstreetmap.org/node/5215246721,0.53
osm_relation_1341944,The Dakota,attraction,attraction,New York,NY,40.776777,-73.976154,mixed,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,relation/1341944,https://www.openstreetmap.org/relation/1341944,0.85
osm_node_9877458067,The Friends Experience,attraction,attraction,New York,NY,40.739427,-73.985015,mixed,0,25,true,90,large,unknown,unknown,https://www.friendstheexperience.com/new-york/,,,OpenStreetMap,node/9877458067,https://www.openstreetmap.org/node/9877458067,0.79
osm_node_13753179856,The Genius of Communication,attraction,attraction,New York,NY,40.704406,-74.011377,mixed,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/13753179856,https://www.openstreetmap.org/node/13753179856,0.57
osm_node_11761397988,The Geographic Center of NYC,attraction,attraction,New York,NY,40.741984,-73.907392,mixed,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/11761397988,https://www.openstreetmap.org/node/11761397988,0.65
osm_relation_7141751,The High Line,attraction,attraction,New York,NY,40.747953,-74.003954,mixed,0,25,true,90,large,unknown,yes,https://www.thehighline.org/,+1 212-500-6035,Mo-Su 07:00-19:00,OpenStreetMap,relation/7141751,https://www.openstreetmap.org/relation/7141751,1
osm_node_5258640021,The Ride,attraction,attraction,New York,NY,40.754946,-73.991113,mixed,0,25,true,90,large,unknown,unknown,,+1-212-221-0853,,OpenStreetMap,node/5258640021,https://www.openstreetmap.org/node/5258640021,0.57
osm_way_702540318,Times Square,attraction,attraction,New York,NY,40.75726,-73.986005,mixed,0,25,true,90,large,unknown,yes,,,,OpenStreetMap,way/702540318,https://www.openstreetmap.org/way/702540318,0.85
osm_way_266774911,Times Square Ball,attraction,attraction,New York,NY,40.756132,-73.986577,mixed,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,way/266774911,https://www.openstreetmap.org/way/266774911,0.85
osm_node_5844051585,Top of the Rock,attraction,viewpoint,New York,NY,40.759034,-73.979395,outdoor,0,25,true,90,large,unknown,yes,https://www.topoftherocknyc.com/,,,OpenStreetMap,node/5844051585,https://www.openstreetmap.org/node/5844051585,0.95
osm_node_1240900810,Tortoise,attraction,attraction,New York,NY,40.767998,-73.972757,mixed,0,25,true,90,large,unknown,yes,,,,OpenStreetMap,node/1240900810,https://www.openstreetmap.org/node/1240900810,0.65
osm_node_3572646793,Tropical Zone,attraction,attraction,New York,NY,40.767631,-73.972526,mixed,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/3572646793,https://www.openstreetmap.org/node/3572646793,0.53
osm_node_13652950632,Tudor City Bridge,attraction,viewpoint,New York,NY,40.749125,-73.970516,outdoor,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/13652950632,https://www.openstreetmap.org/node/13652950632,0.53
osm_way_48869328,United Nations Headquarters,attraction,attraction,New York,NY,40.749601,-73.967551,mixed,0,25,true,90,large,unknown,yes,https://www.un.org/,,,OpenStreetMap,way/48869328,https://www.openstreetmap.org/way/48869328,0.95
osm_way_50603780,USS Intrepid,attraction,attraction,New York,NY,40.764734,-74.000829,mixed,0,25,true,90,large,unknown,yes,,,,OpenStreetMap,way/50603780,https://www.openstreetmap.org/way/50603780,0.85
osm_way_248166269,Washington Square Arch,attraction,attraction,New York,NY,40.731235,-73.997102,mixed,0,25,true,90,large,unknown,unknown,https://www.nycgovparks.org/parks/washington-square-park/monuments/1657,,,OpenStreetMap,way/248166269,https://www.openstreetmap.org/way/248166269,0.95
osm_way_170207014,Wavertree,attraction,attraction,New York,NY,40.705253,-74.003021,mixed,0,25,true,90,large,unknown,yes,https://southstreetseaportmuseum.org/wavertree/,,,OpenStreetMap,way/170207014,https://www.openstreetmap.org/way/170207014,0.95
osm_node_4270910090,West side highway access,attraction,viewpoint,New York,NY,40.79919,-73.975322,outdoor,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/4270910090,https://www.openstreetmap.org/node/4270910090,0.53
osm_way_75363809,Woolworth Building,attraction,attraction,New York,NY,40.712454,-74.008334,mixed,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,way/75363809,https://www.openstreetmap.org/way/75363809,0.85
osm_node_13640015393,Zohramp,attraction,attraction,New York,NY,40.717775,-73.985929,mixed,0,25,true,90,large,unknown,unknown,,,,OpenStreetMap,node/13640015393,https://www.openstreetmap.org/node/13640015393,0.53
osm_node_4620805945,Alamo Drafthouse Cinema,cinema,cinema,New York,NY,40.690638,-73.983202,indoor,12,25,true,135,small_to_large,yes,unknown,https://drafthouse.com/nyc/theater/downtown-brooklyn,+1 718-513-2547,,OpenStreetMap,node/4620805945,https://www.openstreetmap.org/node/4620805945,0.95
osm_node_663103163,AMC 34th Street 14,cinema,cinema,New York,NY,40.752415,-73.994449,indoor,12,25,true,135,small_to_large,yes,yes,https://www.amctheatres.com/movie-theatres/new-york-city/amc-34th-street-14,,,OpenStreetMap,node/663103163,https://www.openstreetmap.org/node/663103163,0.95
osm_way_266143298,AMC Empire 25,cinema,cinema,New York,NY,40.756706,-73.989259,indoor,12,25,true,135,small_to_large,yes,unknown,https://www.amctheatres.com/movie-theatres/new-york-city/amc-empire-25,+12123982597,"""goes according to first and last movie times""",OpenStreetMap,way/266143298,https://www.openstreetmap.org/way/266143298,1
osm_node_1293173329,AMC Kips Bay 15,cinema,cinema,New York,NY,40.742908,-73.976778,indoor,12,25,true,135,small_to_large,yes,yes,https://www.amctheatres.com/movie-theatres/new-york-city/amc-kips-bay-15,,,OpenStreetMap,node/1293173329,https://www.openstreetmap.org/node/1293173329,0.95
osm_node_761560987,AMC Loews 19th St. East 6,cinema,cinema,New York,NY,40.738589,-73.989699,indoor,12,25,true,135,small_to_large,yes,unknown,https://www.amctheatres.com/movie-theatres/new-york-city/amc-loews-19th-st-east-6,,,OpenStreetMap,node/761560987,https://www.openstreetmap.org/node/761560987,0.79
osm_node_2758640929,AMC Loews 84th Street 6,cinema,cinema,New York,NY,40.786786,-73.977433,indoor,12,25,true,135,small_to_large,yes,yes,https://www.amctheatres.com/movie-theatres/new-york-city/amc-84th-street-6,,,OpenStreetMap,node/2758640929,https://www.openstreetmap.org/node/2758640929,0.95
osm_node_368043799,AMC Loews Lincoln Square 13,cinema,cinema,New York,NY,40.775014,-73.981748,indoor,12,25,true,135,small_to_large,yes,yes,https://www.amctheatres.com/movie-theatres/new-york-city/amc-loews-lincoln-square-13,+1 212-336-5020,,OpenStreetMap,node/368043799,https://www.openstreetmap.org/node/368043799,0.95
osm_node_5116117400,AMC Loews Orpheum 7,cinema,cinema,New York,NY,40.779438,-73.954081,indoor,12,25,true,135,small_to_large,yes,yes,https://www.amctheatres.com/movie-theatres/new-york-city/amc-loews-orpheum-7,,,OpenStreetMap,node/5116117400,https://www.openstreetmap.org/node/5116117400,0.95
osm_node_4071907604,AMC Loews Village 7,cinema,cinema,New York,NY,40.731521,-73.988747,indoor,12,25,true,135,small_to_large,yes,unknown,https://www.amctheatres.com/movie-theatres/new-york-city/amc-village-7,,Mo-Su 11:00-23:00,OpenStreetMap,node/4071907604,https://www.openstreetmap.org/node/4071907604,1
osm_node_2562438625,AMC Magic Johnson Harlem 9,cinema,cinema,New York,NY,40.809721,-73.951795,indoor,12,25,true,135,small_to_large,yes,unknown,https://www.amctheatres.com/movie-theatres/new-york-city/amc-magic-johnson-harlem-9,,,OpenStreetMap,node/2562438625,https://www.openstreetmap.org/node/2562438625,0.95
