user_id,home_city,home_state,preferred_categories,budget_usd,group_type,has_kids,indoor_outdoor_preference,wheelchair_need,synthetic
syn_u0651,Houston,TX,zoo|amusement|park|hiking/nature,120,solo,false,outdoor,false,true
syn_u0652,Houston,TX,cinema|theatre|gallery,75,couple,false,outdoor,false,true
syn_u0653,Chicago,IL,amusement|aquarium|library,25,couple,false,mixed,false,true
syn_u0654,Los Angeles,CA,zoo|library|attraction,75,friends,false,mixed,false,true
syn_u0655,Dallas,TX,library|hiking/nature|aquarium,75,solo,false,mixed,false,true
syn_u0656,San Diego,CA,park|hiking/nature,120,friends,false,mixed,false,true
syn_u0657,Chicago,IL,library|hiking/nature,15,solo,false,mixed,false,true
syn_u0658,Chicago,IL,gallery|amusement|theatre,15,couple,false,mixed,false,true
syn_u0659,Houston,TX,park|library|amusement,75,solo,false,mixed,true,true
syn_u0660,Phoenix,AZ,cinema|park,0,family,true,outdoor,false,true
syn_u0661,New York,NY,park|gallery,75,solo,false,indoor,false,true
syn_u0662,San Antonio,TX,museum|attraction|amusement|library,75,friends,false,outdoor,false,true
syn_u0663,Boston,MA,attraction|park|aquarium,40,solo,false,indoor,false,true
syn_u0664,Los Angeles,CA,aquarium|gallery|library|cinema,25,family,true,indoor,false,true
syn_u0665,San Francisco,CA,cinema|museum|aquarium|hiking/nature,0,solo,false,outdoor,false,true
syn_u0666,San Diego,CA,theatre|zoo|gallery,15,friends,false,indoor,false,true
syn_u0667,San Francisco,CA,park|amusement|attraction|theatre,15,solo,false,indoor,false,true
syn_u0668,Dallas,TX,attraction|zoo|park,40,friends,false,outdoor,false,true
syn_u0669,Philadelphia,PA,park|sports/fitness|cinema,120,solo,false,indoor,false,true
syn_u0670,San Antonio,TX,attraction|amusement,120,solo,false,indoor,false,true
syn_u0671,San Diego,CA,park|attraction|zoo,0,friends,false,indoor,false,true
syn_u0672,Boston,MA,gallery|amusement|hiking/nature|attraction,0,family,true,indoor,false,true
syn_u0673,New York,NY,zoo|library|park,40,family,true,outdoor,true,true
syn_u0674,Los Angeles,CA,zoo|aquarium|attraction|hiking/nature,120,couple,false,mixed,false,true
syn_u0675,Los Angeles,CA,theatre|amusement|attraction|hiking/nature,75,solo,false,outdoor,false,true
syn_u0676,Philadelphia,PA,library|sports/fitness|zoo|theatre,0,family,true,mixed,false,true
syn_u0677,San Diego,CA,amusement|theatre|aquarium|attraction,25,family,true,indoor,false,true
syn_u0678,Seattle,WA,library|park|hiking/nature|attraction,40,solo,false,mixed,false,true
syn_u0679,San Antonio,TX,library|hiking/nature|gallery,75,solo,false,outdoor,false,true
syn_u0680,San Francisco,CA,amusement|museum|gallery|hiking/nature,75,family,true,mixed,false,true
syn_u0681,Los Angeles,CA,museum|attraction,75,solo,false,mixed,false,true
syn_u0682,Los Angeles,CA,zoo|museum,25,solo,false,indoor,false,true
syn_u0683,Chicago,IL,sports/fitness|hiking/nature|theatre,15,family,true,indoor,false,true
syn_u0684,Houston,TX,gallery|theatre|attraction|museum,25,couple,false,indoor,false,true
syn_u0685,Dallas,TX,zoo|theatre,15,solo,false,mixed,false,true
syn_u0686,Phoenix,AZ,sports/fitness|aquarium,0,solo,false,outdoor,false,true
syn_u0687,Boston,MA,museum|park,0,friends,false,mixed,false,true
syn_u0688,New York,NY,sports/fitness|park|zoo,15,friends,false,indoor,false,true
syn_u0689,Dallas,TX,park|gallery|sports/fitness,75,friends,false,outdoor,false,true
syn_u0690,Seattle,WA,theatre|sports/fitness,25,couple,false,indoor,false,true
syn_u0691,San Diego,CA,museum|zoo,120,family,true,outdoor,false,true
syn_u0692,Seattle,WA,park|attraction|museum,120,couple,false,indoor,false,true
syn_u0693,San Diego,CA,theatre|attraction|hiking/nature,25,couple,false,indoor,false,true
syn_u0694,Chicago,IL,zoo|hiking/nature|gallery|attraction,75,family,true,outdoor,false,true
syn_u0695,Dallas,TX,park|zoo|museum,120,family,true,mixed,false,true
syn_u0696,Los Angeles,CA,attraction|sports/fitness|cinema|museum,15,solo,false,outdoor,true,true
syn_u0697,Los Angeles,CA,sports/fitness|theatre,15,family,true,indoor,true,true
syn_u0698,Philadelphia,PA,library|theatre|attraction,0,solo,false,indoor,false,true
syn_u0699,Dallas,TX,aquarium|gallery|theatre|sports/fitness,40,solo,false,indoor,false,true
syn_u0700,Phoenix,AZ,sports/fitness|aquarium|park|hiking/nature,15,couple,false,mixed,false,true
syn_u0701,Boston,MA,library|gallery|cinema,40,family,true,outdoor,false,true
syn_u0702,San Francisco,CA,sports/fitness|attraction|hiking/nature|aquarium,0,couple,false,outdoor,false,true
syn_u0703,San Francisco,CA,hiking/nature|aquarium|zoo|attraction,15,couple,false,indoor,false,true
syn_u0704,Seattle,WA,hiking/nature|zoo|park|amusement,40,family,true,outdoor,false,true
syn_u0705,Houston,TX,theatre|park|cinema|attraction,0,family,true,mixed,false,true
syn_u0706,New York,NY,zoo|attraction,40,solo,false,indoor,false,true
syn_u0707,Los Angeles,CA,sports/fitness|cinema|hiking/nature,15,couple,false,indoor,false,true
syn_u0708,New York,NY,museum|amusement|gallery,40,couple,false,outdoor,true,true
syn_u0709,Boston,MA,amusement|hiking/nature|attraction,75,family,true,mixed,false,true
syn_u0710,Philadelphia,PA,sports/fitness|aquarium|cinema|library,120,couple,false,indoor,false,true
syn_u0711,Seattle,WA,library|attraction,40,couple,false,indoor,false,true
syn_u0712,San Francisco,CA,zoo|park,120,friends,false,indoor,false,true
syn_u0713,Phoenix,AZ,sports/fitness|cinema|hiking/nature|amusement,25,solo,false,indoor,false,true
syn_u0714,Dallas,TX,sports/fitness|library|museum|theatre,40,family,true,indoor,false,true
syn_u0715,San Francisco,CA,amusement|zoo|theatre|museum,40,couple,false,indoor,false,true
syn_u0716,Boston,MA,library|amusement,15,friends,false,indoor,false,true
syn_u0717,Philadelphia,PA,cinema|museum|attraction,25,solo,false,indoor,false,true
syn_u0718,Boston,MA,library|park|cinema|amusement,75,solo,false,indoor,false,true
syn_u0719,Boston,MA,museum|theatre|sports/fitness|library,120,friends,false,indoor,true,true
syn_u0720,San Francisco,CA,aquarium|attraction|amusement,15,family,true,outdoor,true,true
syn_u0721,San Diego,CA,gallery|zoo|attraction|aquarium,25,family,true,mixed,false,true
syn_u0722,Boston,MA,attraction|theatre,0,friends,false,outdoor,false,true
syn_u0723,Phoenix,AZ,zoo|park|hiking/nature|sports/fitness,15,friends,false,mixed,false,true
syn_u0724,San Francisco,CA,sports/fitness|park,25,solo,false,indoor,false,true
syn_u0725,San Antonio,TX,park|sports/fitness|library|zoo,120,friends,false,outdoor,false,true
syn_u0726,Houston,TX,sports/fitness|attraction|theatre|park,40,family,true,indoor,true,true
syn_u0727,Philadelphia,PA,library|gallery|park|theatre,25,couple,false,indoor,false,true
syn_u0728,Phoenix,AZ,theatre|amusement|library,75,solo,false,indoor,false,true
syn_u0729,Seattle,WA,aquarium|sports/fitness|amusement,0,friends,false,outdoor,false,true
syn_u0730,Los Angeles,CA,cinema|sports/fitness|attraction|hiking/nature,15,family,true,indoor,false,true
syn_u0731,Chicago,IL,sports/fitness|attraction,15,family,true,indoor,false,true
syn_u0732,Los Angeles,CA,theatre|amusement|aquarium|zoo,75,friends,false,outdoor,false,true
syn_u0733,San Francisco,CA,cinema|gallery|sports/fitness|attraction,15,couple,false,outdoor,false,true
syn_u0734,San Francisco,CA,library|gallery,15,couple,false,mixed,false,true
syn_u0735,Boston,MA,library|hiking/nature,75,solo,false,indoor,true,true
syn_u0736,Seattle,WA,amusement|library,0,couple,false,mixed,false,true
syn_u0737,New York,NY,amusement|theatre|cinema|park,0,couple,false,indoor,false,true
syn_u0738,San Antonio,TX,hiking/nature|library|cinema,120,friends,false,mixed,false,true
syn_u0739,Phoenix,AZ,hiking/nature|theatre|sports/fitness,0,solo,false,outdoor,false,true
syn_u0740,Los Angeles,CA,theatre|gallery,0,friends,false,outdoor,false,true
syn_u0741,San Francisco,CA,cinema|aquarium,75,family,true,mixed,false,true
syn_u0742,Los Angeles,CA,amusement|aquarium,75,couple,false,mixed,false,true
syn_u0743,Houston,TX,theatre|gallery|aquarium,75,family,true,outdoor,false,true
syn_u0744,Chicago,IL,aquarium|hiking/nature|sports/fitness|park,40,solo,false,indoor,false,true
syn_u0745,New York,NY,hiking/nature|park|museum,0,friends,false,outdoor,false,true
syn_u0746,San Diego,CA,library|park,0,couple,false,indoor,false,true
syn_u0747,San Diego,CA,library|zoo|sports/fitness,75,couple,false,mixed,false,true
syn_u0748,Boston,MA,attraction|aquarium|park|zoo,15,friends,false,indoor,false,true
syn_u0749,Houston,TX,library|sports/fitness,40,friends,false,outdoor,false,true
syn_u0750,Phoenix,AZ,gallery|cinema|library,15,family,true,mixed,false,true
syn_u0751,Philadelphia,PA,zoo|amusement|hiking/nature|attraction,40,couple,false,mixed,false,true
syn_u0752,San Diego,CA,theatre|attraction|sports/fitness,0,couple,false,mixed,false,true
syn_u0753,Houston,TX,hiking/nature|museum,15,solo,false,indoor,false,true
syn_u0754,Houston,TX,park|hiking/nature|aquarium|theatre,0,family,true,mixed,false,true
syn_u0755,San Francisco,CA,library|museum,0,solo,false,indoor,false,true
syn_u0756,Philadelphia,PA,sports/fitness|aquarium|museum|theatre,0,couple,false,mixed,false,true
syn_u0757,San Francisco,CA,library|aquarium,25,solo,false,indoor,false,true
syn_u0758,Boston,MA,park|hiking/nature,15,solo,false,indoor,false,true
syn_u0759,Boston,MA,park|hiking/nature,75,solo,false,mixed,false,true
syn_u0760,San Diego,CA,sports/fitness|museum|zoo,75,family,true,mixed,false,true
syn_u0761,Seattle,WA,sports/fitness|museum|amusement|library,15,couple,false,mixed,false,true
syn_u0762,Dallas,TX,attraction|sports/fitness|library,0,couple,false,indoor,true,true
syn_u0763,New York,NY,aquarium|theatre|amusement|museum,15,couple,false,indoor,false,true
syn_u0764,Philadelphia,PA,cinema|attraction,120,friends,false,mixed,false,true
syn_u0765,San Diego,CA,attraction|theatre,0,solo,false,indoor,false,true
syn_u0766,Chicago,IL,gallery|hiking/nature|aquarium|cinema,0,solo,false,mixed,false,true
syn_u0767,San Diego,CA,hiking/nature|library|cinema,0,solo,false,mixed,false,true
syn_u0768,Houston,TX,amusement|theatre|attraction,75,family,true,outdoor,false,true
syn_u0769,Dallas,TX,attraction|amusement|museum|sports/fitness,120,family,true,outdoor,false,true
syn_u0770,Philadelphia,PA,theatre|library,120,family,true,indoor,false,true
syn_u0771,Chicago,IL,amusement|attraction|hiking/nature,120,solo,false,outdoor,false,true
syn_u0772,San Diego,CA,sports/fitness|gallery|library,120,family,true,indoor,false,true
syn_u0773,Philadelphia,PA,cinema|attraction|zoo|museum,25,friends,false,mixed,false,true
syn_u0774,San Diego,CA,library|museum|cinema,75,friends,false,mixed,false,true
syn_u0775,Los Angeles,CA,sports/fitness|hiking/nature|attraction,15,solo,false,outdoor,false,true
syn_u0776,San Diego,CA,aquarium|zoo|hiking/nature,40,friends,false,indoor,false,true
syn_u0777,Phoenix,AZ,attraction|hiking/nature,40,family,true,indoor,false,true
syn_u0778,Chicago,IL,cinema|library|amusement|museum,40,couple,false,outdoor,false,true
syn_u0779,Chicago,IL,hiking/nature|attraction|library,75,family,true,indoor,false,true
syn_u0780,Phoenix,AZ,sports/fitness|library,120,family,true,outdoor,false,true
syn_u0781,Los Angeles,CA,theatre|amusement|attraction|hiking/nature,0,couple,false,indoor,false,true
syn_u0782,San Francisco,CA,attraction|gallery|cinema,75,couple,false,mixed,false,true
syn_u0783,Boston,MA,aquarium|gallery,120,couple,false,mixed,true,true
syn_u0784,Seattle,WA,library|zoo,75,family,true,indoor,false,true
syn_u0785,Philadelphia,PA,amusement|attraction|gallery|sports/fitness,120,solo,false,mixed,false,true
syn_u0786,Philadelphia,PA,hiking/nature|attraction|zoo|sports/fitness,75,couple,false,outdoor,false,true
syn_u0787,Los Angeles,CA,theatre|museum|zoo|hiking/nature,15,friends,false,outdoor,false,true
syn_u0788,Phoenix,AZ,attraction|hiking/nature|cinema,120,family,true,outdoor,false,true
syn_u0789,Chicago,IL,park|zoo|attraction|cinema,0,solo,false,outdoor,false,true
syn_u0790,San Antonio,TX,cinema|hiking/nature|attraction|library,40,solo,false,indoor,false,true
syn_u0791,New York,NY,zoo|gallery|museum,25,solo,false,indoor,false,true
syn_u0792,San Antonio,TX,amusement|hiking/nature|gallery|sports/fitness,15,friends,false,outdoor,false,true
syn_u0793,Chicago,IL,attraction|gallery|park,75,family,true,mixed,false,true
syn_u0794,Houston,TX,aquarium|park|sports/fitness,0,friends,false,outdoor,false,true
syn_u0795,Los Angeles,CA,cinema|zoo|gallery|amusement,40,couple,false,outdoor,false,true
syn_u0796,Philadelphia,PA,gallery|museum|attraction,15,family,true,mixed,false,true
syn_u0797,San Francisco,CA,library|aquarium|hiking/nature,120,couple,false,indoor,false,true
syn_u0798,Houston,TX,amusement|park|hiking/nature,25,couple,false,mixed,false,true
syn_u0799,Los Angeles,CA,library|theatre|museum,120,solo,false,indoor,false,true
syn_u0800,Philadelphia,PA,cinema|sports/fitness|attraction,25,family,true,outdoor,false,true
syn_u0801,Philadelphia,PA,sports/fitness|cinema,25,family,true,indoor,false,true
syn_u0802,New York,NY,museum|zoo|hiking/nature|gallery,40,solo,false,outdoor,false,true
syn_u0803,Dallas,TX,cinema|park|museum|theatre,40,couple,false,mixed,false,true
syn_u0804,San Antonio,TX,theatre|sports/fitness|amusement,40,friends,false,indoor,false,true
syn_u0805,Dallas,TX,cinema|sports/fitness|gallery|zoo,15,family,true,indoor,false,true
syn_u0806,Dallas,TX,park|gallery,120,solo,false,mixed,false,true
syn_u0807,Boston,MA,museum|library|cinema,25,friends,false,outdoor,false,true
syn_u0808,Los Angeles,CA,aquarium|zoo|sports/fitness,15,solo,false,mixed,false,true
syn_u0809,Los Angeles,CA,zoo|park|hiking/nature|sports/fitness,0,couple,false,mixed,false,true
syn_u0810,Los Angeles,CA,aquarium|theatre|hiking/nature|amusement,15,family,true,mixed,false,true
syn_u0811,New York,NY,sports/fitness|museum,120,couple,false,indoor,false,true
syn_u0812,Phoenix,AZ,zoo|cinema|aquarium|gallery,40,solo,false,indoor,false,true
syn_u0813,New York,NY,theatre|library|sports/fitness,0,solo,false,outdoor,true,true
syn_u0814,New York,NY,gallery|zoo|cinema|amusement,120,friends,false,outdoor,false,true
syn_u0815,Los Angeles,CA,attraction|aquarium|gallery|museum,25,couple,false,outdoor,false,true
syn_u0816,New York,NY,attraction|library|aquarium|cinema,0,couple,false,outdoor,true,true
syn_u0817,San Antonio,TX,gallery|sports/fitness|library,25,couple,false,outdoor,false,true
syn_u0818,Los Angeles,CA,zoo|hiking/nature,25,family,true,indoor,false,true
syn_u0819,Boston,MA,amusement|cinema|park,0,friends,false,indoor,false,true
syn_u0820,Philadelphia,PA,sports/fitness|museum|gallery,25,family,true,outdoor,false,true
syn_u0821,Chicago,IL,sports/fitness|museum|cinema,25,solo,false,indoor,true,true
syn_u0822,Dallas,TX,cinema|aquarium,75,couple,false,mixed,false,true
syn_u0823,Phoenix,AZ,aquarium|theatre|zoo|park,0,family,true,indoor,false,true
syn_u0824,San Francisco,CA,attraction|sports/fitness|cinema|amusement,120,couple,false,indoor,false,true
syn_u0825,Houston,TX,theatre|cinema,120,couple,false,indoor,false,true
syn_u0826,Phoenix,AZ,cinema|park,0,friends,false,outdoor,false,true
syn_u0827,San Antonio,TX,gallery|aquarium|amusement,120,friends,false,mixed,true,true
syn_u0828,New York,NY,sports/fitness|amusement|library|hiking/nature,15,solo,false,indoor,false,true
syn_u0829,Houston,TX,sports/fitness|attraction|cinema|amusement,120,family,true,indoor,false,true
syn_u0830,Dallas,TX,museum|hiking/nature|gallery|aquarium,0,friends,false,mixed,false,true
syn_u0831,Phoenix,AZ,sports/fitness|museum|park,25,friends,false,outdoor,false,true
syn_u0832,Los Angeles,CA,hiking/nature|gallery|theatre|aquarium,0,family,true,indoor,false,true
syn_u0833,Seattle,WA,attraction|theatre|park,120,friends,false,indoor,false,true
syn_u0834,Los Angeles,CA,library|hiking/nature|zoo|theatre,40,couple,false,mixed,false,true
syn_u0835,San Diego,CA,cinema|hiking/nature,15,couple,false,mixed,false,true
syn_u0836,San Diego,CA,theatre|attraction|museum,120,friends,false,indoor,false,true
syn_u0837,Houston,TX,museum|library,40,family,true,outdoor,false,true
syn_u0838,Los Angeles,CA,gallery|attraction,25,friends,false,mixed,false,true
syn_u0839,New York,NY,museum|amusement|hiking/nature,75,friends,false,outdoor,false,true
syn_u0840,Seattle,WA,zoo|museum|hiking/nature,120,couple,false,mixed,false,true
syn_u0841,New York,NY,hiking/nature|museum|amusement,15,friends,false,indoor,false,true
syn_u0842,Boston,MA,gallery|library|sports/fitness,40,solo,false,outdoor,false,true
syn_u0843,New York,NY,library|zoo,0,family,true,mixed,false,true
syn_u0844,New York,NY,park|cinema,0,solo,false,outdoor,false,true
syn_u0845,Phoenix,AZ,gallery|attraction|zoo,40,solo,false,indoor,false,true
syn_u0846,Dallas,TX,park|museum|cinema|hiking/nature,75,friends,false,outdoor,true,true
syn_u0847,San Antonio,TX,zoo|amusement|hiking/nature,15,friends,false,mixed,false,true
syn_u0848,Philadelphia,PA,park|attraction,120,solo,false,indoor,true,true
syn_u0849,Philadelphia,PA,library|amusement,0,couple,false,mixed,false,true
syn_u0850,Phoenix,AZ,theatre|attraction,15,couple,false,outdoor,false,true
syn_u0851,San Francisco,CA,gallery|museum|aquarium,40,couple,false,outdoor,false,true
syn_u0852,San Antonio,TX,park|hiking/nature|cinema|sports/fitness,25,couple,false,mixed,false,true
syn_u0853,San Diego,CA,amusement|hiking/nature|museum|sports/fitness,0,family,true,outdoor,false,true
syn_u0854,Chicago,IL,theatre|hiking/nature,75,friends,false,indoor,false,true
syn_u0855,Phoenix,AZ,museum|sports/fitness|attraction|amusement,120,couple,false,indoor,false,true
syn_u0856,San Antonio,TX,amusement|attraction|theatre,40,solo,false,outdoor,false,true
syn_u0857,San Diego,CA,sports/fitness|cinema|attraction|hiking/nature,120,family,true,indoor,true,true
syn_u0858,New York,NY,park|hiking/nature|theatre,25,solo,false,mixed,false,true
syn_u0859,Philadelphia,PA,museum|theatre,40,friends,false,outdoor,false,true
syn_u0860,New York,NY,hiking/nature|zoo,120,friends,false,indoor,false,true
syn_u0861,Seattle,WA,attraction|cinema|amusement,120,couple,false,indoor,false,true
syn_u0862,San Francisco,CA,theatre|attraction|library,40,family,true,indoor,false,true
syn_u0863,Houston,TX,hiking/nature|museum|gallery|aquarium,40,couple,false,mixed,false,true
syn_u0864,San Diego,CA,aquarium|amusement,75,solo,false,outdoor,false,true
syn_u0865,New York,NY,sports/fitness|attraction|zoo|amusement,120,friends,false,mixed,true,true
syn_u0866,Dallas,TX,gallery|aquarium,0,solo,false,indoor,false,true
syn_u0867,Los Angeles,CA,museum|gallery|amusement,25,friends,false,indoor,false,true
syn_u0868,Seattle,WA,cinema|attraction,120,friends,false,indoor,false,true
syn_u0869,Chicago,IL,gallery|aquarium|hiking/nature|library,0,friends,false,mixed,false,true
syn_u0870,San Antonio,TX,theatre|aquarium,75,friends,false,outdoor,false,true
syn_u0871,Chicago,IL,theatre|zoo|gallery,25,family,true,indoor,false,true
syn_u0872,Boston,MA,zoo|attraction,25,couple,false,outdoor,false,true
syn_u0873,Seattle,WA,sports/fitness|amusement|aquarium|park,0,friends,false,outdoor,true,true
syn_u0874,Philadelphia,PA,amusement|park|gallery|cinema,25,friends,false,indoor,false,true
syn_u0875,San Francisco,CA,sports/fitness|theatre|library|hiking/nature,75,friends,false,indoor,false,true
syn_u0876,Houston,TX,aquarium|zoo|library,15,solo,false,outdoor,false,true
syn_u0877,Phoenix,AZ,hiking/nature|library|museum|attraction,120,couple,false,mixed,false,true
syn_u0878,Seattle,WA,museum|park,15,couple,false,mixed,false,true
syn_u0879,Phoenix,AZ,park|sports/fitness,75,solo,false,mixed,false,true
syn_u0880,Phoenix,AZ,park|theatre|aquarium|library,40,solo,false,mixed,false,true
syn_u0881,New York,NY,park|sports/fitness|zoo|aquarium,75,solo,false,outdoor,true,true
syn_u0882,Phoenix,AZ,aquarium|amusement|cinema,25,couple,false,mixed,false,true
syn_u0883,Boston,MA,park|sports/fitness|museum|amusement,15,couple,false,outdoor,true,true
syn_u0884,Seattle,WA,zoo|theatre|attraction,25,friends,false,mixed,false,true
syn_u0885,San Francisco,CA,park|aquarium|zoo,25,friends,false,outdoor,false,true
syn_u0886,Philadelphia,PA,zoo|cinema|hiking/nature|attraction,15,friends,false,indoor,false,true
syn_u0887,Boston,MA,library|hiking/nature|museum|amusement,25,solo,false,indoor,false,true
syn_u0888,Los Angeles,CA,theatre|sports/fitness,40,solo,false,outdoor,false,true
syn_u0889,San Antonio,TX,hiking/nature|theatre|museum,75,couple,false,mixed,false,true
syn_u0890,Seattle,WA,hiking/nature|park,0,friends,false,indoor,false,true
syn_u0891,San Diego,CA,hiking/nature|amusement,75,friends,false,mixed,false,true
syn_u0892,Dallas,TX,cinema|sports/fitness,15,couple,false,mixed,false,true
syn_u0893,Philadelphia,PA,aquarium|attraction|park,120,friends,false,outdoor,false,true
syn_u0894,Philadelphia,PA,cinema|hiking/nature|museum,0,couple,false,outdoor,false,true
syn_u0895,Seattle,WA,attraction|gallery,25,solo,false,mixed,false,true
syn_u0896,Los Angeles,CA,gallery|sports/fitness|attraction|cinema,0,friends,false,mixed,false,true
syn_u0897,Philadelphia,PA,attraction|gallery|museum,120,solo,false,indoor,false,true
syn_u0898,San Antonio,TX,aquarium|theatre|amusement,25,friends,false,outdoor,false,true
syn_u0899,Boston,MA,museum|sports/fitness,75,friends,false,outdoor,false,true
syn_u0900,San Francisco,CA,zoo|cinema,0,solo,false,indoor,true,true
syn_u0901,Phoenix,AZ,attraction|museum|zoo|amusement,0,solo,false,mixed,false,true
syn_u0902,San Antonio,TX,hiking/nature|museum|aquarium|zoo,15,friends,false,indoor,false,true
syn_u0903,Seattle,WA,zoo|hiking/nature,25,family,true,mixed,false,true
syn_u0904,Dallas,TX,amusement|cinema,0,family,true,mixed,false,true
syn_u0905,San Francisco,CA,library|zoo,40,solo,false,mixed,false,true
syn_u0906,Houston,TX,museum|theatre,15,couple,false,outdoor,false,true
syn_u0907,New York,NY,theatre|amusement|museum,25,friends,false,indoor,false,true
syn_u0908,San Antonio,TX,library|museum|park,120,solo,false,outdoor,true,true
syn_u0909,San Antonio,TX,library|park,75,friends,false,indoor,false,true
syn_u0910,San Antonio,TX,library|amusement,75,friends,false,outdoor,false,true
syn_u0911,New York,NY,theatre|zoo,40,solo,false,indoor,false,true
syn_u0912,San Diego,CA,zoo|amusement|hiking/nature|attraction,120,family,true,indoor,true,true
syn_u0913,Chicago,IL,hiking/nature|gallery,120,solo,false,indoor,false,true
syn_u0914,Chicago,IL,zoo|library,40,family,true,mixed,false,true
syn_u0915,New York,NY,cinema|amusement,15,friends,false,outdoor,false,true
syn_u0916,San Francisco,CA,theatre|museum,25,family,true,mixed,false,true
syn_u0917,Dallas,TX,hiking/nature|zoo|gallery|attraction,75,friends,false,indoor,true,true
syn_u0918,Boston,MA,sports/fitness|hiking/nature,75,solo,false,outdoor,false,true
syn_u0919,Houston,TX,theatre|aquarium,0,solo,false,mixed,false,true
syn_u0920,New York,NY,hiking/nature|library|theatre|cinema,0,family,true,mixed,false,true
syn_u0921,San Diego,CA,hiking/nature|park|museum|gallery,120,friends,false,mixed,false,true
syn_u0922,Seattle,WA,park|cinema|aquarium,40,friends,false,indoor,false,true
syn_u0923,Chicago,IL,gallery|hiking/nature,40,couple,false,mixed,false,true
syn_u0924,Los Angeles,CA,hiking/nature|theatre|museum,0,friends,false,indoor,false,true
syn_u0925,Seattle,WA,cinema|amusement|library|museum,25,friends,false,indoor,false,true
syn_u0926,San Diego,CA,museum|library|amusement|hiking/nature,15,solo,false,outdoor,false,true
syn_u0927,San Francisco,CA,aquarium|hiking/nature|zoo|attraction,25,solo,false,indoor,false,true
syn_u0928,San Antonio,TX,attraction|gallery|cinema|aquarium,75,solo,false,mixed,false,true
syn_u0929,San Diego,CA,park|aquarium|gallery,75,family,true,outdoor,false,true
syn_u0930,San Antonio,TX,hiking/nature|gallery|theatre|sports/fitness,25,solo,false,indoor,false,true
syn_u0931,Chicago,IL,amusement|cinema|aquarium|gallery,120,solo,false,mixed,false,true
syn_u0932,San Francisco,CA,gallery|park,15,friends,false,indoor,false,true
syn_u0933,Chicago,IL,attraction|zoo,0,family,true,indoor,false,true
syn_u0934,San Antonio,TX,gallery|attraction|cinema,75,friends,false,indoor,false,true
syn_u0935,San Francisco,CA,gallery|museum|hiking/nature|library,120,friends,false,indoor,false,true
syn_u0936,Boston,MA,amusement|museum|sports/fitness|zoo,15,couple,false,outdoor,true,true
syn_u0937,Los Angeles,CA,zoo|gallery|library,120,friends,false,indoor,false,true
syn_u0938,Chicago,IL,theatre|museum,75,friends,false,outdoor,false,true
syn_u0939,Phoenix,AZ,theatre|sports/fitness,15,couple,false,mixed,false,true
syn_u0940,San Antonio,TX,attraction|theatre|museum|amusement,15,family,true,mixed,false,true
syn_u0941,San Francisco,CA,amusement|library|sports/fitness,75,family,true,indoor,false,true
syn_u0942,Philadelphia,PA,cinema|library|gallery|zoo,0,couple,false,indoor,true,true
syn_u0943,San Francisco,CA,cinema|zoo|aquarium,25,couple,false,outdoor,false,true
syn_u0944,Chicago,IL,library|museum,75,couple,false,mixed,false,true
syn_u0945,San Diego,CA,attraction|sports/fitness|aquarium,75,family,true,mixed,false,true
syn_u0946,Houston,TX,museum|gallery,15,solo,false,mixed,false,true
syn_u0947,San Francisco,CA,zoo|library|aquarium|museum,75,solo,false,indoor,false,true
syn_u0948,Dallas,TX,attraction|gallery,0,couple,false,mixed,false,true
syn_u0949,Philadelphia,PA,cinema|zoo,120,friends,false,outdoor,true,true
syn_u0950,San Francisco,CA,zoo|library,15,friends,false,mixed,false,true
syn_u0951,Houston,TX,gallery|museum|sports/fitness,0,friends,false,outdoor,true,true
syn_u0952,Phoenix,AZ,gallery|theatre,0,friends,false,mixed,false,true
syn_u0953,Philadelphia,PA,zoo|park,40,family,true,outdoor,false,true
syn_u0954,Los Angeles,CA,hiking/nature|sports/fitness,40,solo,false,outdoor,false,true
syn_u0955,Houston,TX,sports/fitness|zoo|aquarium,0,solo,false,mixed,false,true
syn_u0956,Seattle,WA,aquarium|museum|zoo,25,friends,false,indoor,false,true
syn_u0957,Los Angeles,CA,park|sports/fitness|gallery|amusement,75,family,true,mixed,false,true
syn_u0958,San Diego,CA,aquarium|hiking/nature|sports/fitness|cinema,120,solo,false,indoor,false,true
syn_u0959,Los Angeles,CA,museum|amusement|aquarium,75,friends,false,outdoor,false,true
syn_u0960,San Diego,CA,attraction|hiking/nature|museum|park,0,solo,false,mixed,true,true
syn_u0961,San Diego,CA,library|cinema,15,family,true,outdoor,false,true
syn_u0962,New York,NY,park|cinema|museum,15,couple,false,outdoor,false,true
syn_u0963,Philadelphia,PA,cinema|hiking/nature|gallery|zoo,0,couple,false,outdoor,false,true
syn_u0964,Seattle,WA,cinema|theatre|zoo,40,family,true,indoor,false,true
syn_u0965,Dallas,TX,sports/fitness|zoo,0,couple,false,outdoor,false,true
syn_u0966,Seattle,WA,aquarium|gallery|cinema|amusement,120,friends,false,mixed,false,true
syn_u0967,Dallas,TX,museum|library|hiking/nature,25,solo,false,indoor,false,true
syn_u0968,San Francisco,CA,park|aquarium,25,solo,false,indoor,false,true
syn_u0969,Los Angeles,CA,park|gallery|attraction|library,25,couple,false,outdoor,false,true
syn_u0970,San Diego,CA,gallery|park,120,couple,false,mixed,false,true
syn_u0971,San Francisco,CA,theatre|park,0,friends,false,mixed,false,true
syn_u0972,New York,NY,zoo|cinema,25,friends,false,indoor,false,true
