interaction_id,user_id,activity_id,interaction_type,rating,event_date,weather_context,group_type_x,synthetic_x,home_city,home_state,preferred_categories,budget_usd,group_type_y,has_kids,indoor_outdoor_preference,wheelchair_need,synthetic_y,name,category,subcategory,city,state,lat,lon,indoor_outdoor,estimated_cost_usd_min,estimated_cost_usd_max,is_estimated,typical_duration_min,group_suitability,family_kids_suitable,wheelchair,website,phone,opening_hours,source,source_id,source_url,data_quality_score,city_match,state_match,indoor_outdoor_match,group_match,kids_match,wheelchair_match,budget_match,category_match,weather_condition,preferred_indoor_outdoor,recommendation_adjustment,note,weather_score,target,prediction
7541,478,3538,0,5,256,1,2,True,7,0,61,40,2,False,0,False,True,4379,9,16,7,0,33.445187,-112.001794,1,0,25,True,90,0,0,2,2635,1027,656,0,3538,3538,0.85,1,1,0,0,0,0,1,0,1,1,0.1,3,0.1,5,4.9986186
7537,478,6342,2,4,39,1,2,True,7,0,61,40,2,False,0,False,True,115,3,5,7,0,33.508132,-112.027607,0,12,25,True,135,1,1,2,964,1027,656,0,6342,6342,0.95,1,1,1,0,0,0,1,0,1,1,0.1,3,0.1,4,4.001538
7529,478,266,3,4,78,1,2,True,7,0,61,40,2,False,0,False,True,2215,4,7,7,0,33.457005,-112.089864,0,0,20,True,75,1,0,2,2635,1027,656,0,266,266,0.53,1,1,1,0,0,0,1,0,1,1,0.1,3,0.1,4,4.0013084
7539,478,2208,2,4,28,0,2,True,7,0,61,40,2,False,0,False,True,1778,4,7,7,0,33.483643,-112.08741,0,0,20,True,75,1,0,2,2635,1027,656,0,2208,2208,0.53,1,1,1,0,0,0,1,0,0,0,0.15,0,0.15,4,4.0007706
7527,478,4118,2,4,255,3,2,True,7,0,61,40,2,False,0,False,True,6143,8,21,7,0,33.532314,-112.106111,2,0,0,True,90,0,1,2,2635,1027,279,0,4118,4118,0.9,1,1,0,0,0,0,1,0,3,2,0.2,2,0.2,4,4.000528
7534,478,6987,0,4,548,0,2,True,7,0,61,40,2,False,0,False,True,2218,8,21,7,0,33.404904,-112.022453,2,0,0,True,90,0,1,2,2635,1027,656,0,6987,6987,0.73,1,1,0,0,0,0,1,0,0,0,0.15,0,0.15,4,4.0004206
7535,478,5590,0,4,218,2,2,True,7,0,61,40,2,False,0,False,True,1167,8,21,7,0,33.504046,-112.131244,2,0,0,True,90,0,1,2,2635,1027,279,0,5590,5590,0.9,1,1,0,0,0,0,1,0,2,0,0.25,1,0.25,4,4.000217
7533,478,6266,3,4,571,1,2,True,7,0,61,40,2,False,0,False,True,3370,8,21,7,0,33.497635,-112.018877,2,0,0,True,90,0,1,2,2635,1027,286,0,6266,6266,0.9,1,1,0,0,0,0,1,0,1,1,0.1,3,0.1,4,4.0001264
7546,479,2602,1,5,319,0,0,True,11,7,717,15,0,False,0,False,True,3405,9,16,11,7,47.595339,-122.331639,1,0,25,True,90,0,0,2,2635,1027,656,0,2602,2602,0.85,1,1,0,0,0,0,1,1,0,0,0.15,0,0.15,5,5.005254
7553,479,5988,2,5,284,2,0,True,11,7,717,15,0,False,0,False,True,3652,9,15,11,7,47.606588,-122.302366,1,0,25,True,90,0,0,3,2248,391,656,0,5988,5988,0.95,1,1,0,0,0,0,1,1,2,0,0.25,1,0.25,5,5.005119
7543,479,855,3,5,100,2,0,True,11,7,717,15,0,False,0,False,True,4554,9,6,11,7,47.627635,-122.341229,0,0,25,True,90,0,0,2,37,1027,656,0,855,855,0.91,1,1,1,0,0,0,1,1,2,0,0.25,1,0.25,5,5.0024977
7547,479,4166,3,5,14,1,0,True,11,7,717,15,0,False,0,False,True,5714,9,6,11,7,47.633262,-122.356605,0,0,25,True,90,0,0,2,2520,1027,656,0,4166,4166,0.95,1,1,1,0,0,0,1,1,1,1,0.1,3,0.1,5,5.001897
7555,479,922,0,5,530,2,0,True,11,7,717,15,0,False,0,False,True,5665,9,6,11,7,47.639086,-122.376482,0,0,25,True,90,0,0,2,2635,1027,386,0,922,922,0.9,1,1,1,0,0,0,1,1,2,0,0.25,1,0.25,5,5.001695
7544,479,2359,2,5,87,3,0,True,11,7,717,15,0,False,0,False,True,4476,9,6,11,7,47.662052,-122.368205,0,0,25,True,90,0,0,2,661,1027,656,0,2359,2359,0.91,1,1,1,0,0,0,1,1,3,2,0.2,2,0.2,5,5.001494
7550,479,893,3,5,17,0,0,True,11,7,717,15,0,False,0,False,True,326,9,6,11,7,47.616086,-122.309667,0,0,25,True,90,0,0,2,979,331,42,0,893,893,1.0,1,1,1,0,0,0,1,1,0,0,0.15,0,0.15,5,5.000481
7554,479,3865,1,5,524,3,0,True,11,7,717,15,0,False,0,False,True,326,9,6,11,7,47.632507,-122.358729,0,0,25,True,90,0,0,2,981,355,42,0,3865,3865,1.0,1,1,1,0,0,0,1,1,3,2,0.2,2,0.2,5,4.999104
7551,479,2594,0,5,189,3,0,True,11,7,717,15,0,False,0,False,True,1184,8,21,11,7,47.602172,-122.329956,2,0,0,True,90,0,1,2,2265,1027,656,0,2594,2594,0.95,1,1,0,0,0,0,1,0,3,2,0.2,2,0.2,5,4.9923472
7559,479,896,1,4,154,3,0,True,11,7,717,15,0,False,0,False,True,4850,9,6,11,7,47.622733,-122.334584,0,0,25,True,90,0,0,2,2635,1027,171,0,896,896,0.9,1,1,1,0,0,0,1,1,3,2,0.2,2,0.2,4,4.0101066
7575,480,3666,2,5,403,3,1,True,1,2,198,0,1,True,0,False,True,3701,8,21,1,2,41.76991,-87.738903,2,0,0,True,90,0,1,2,1384,1027,656,0,3666,3666,0.95,1,1,0,0,1,0,1,0,3,2,0.2,2,0.2,5,5.000917
7562,480,4038,2,5,143,3,1,True,1,2,198,0,1,True,0,False,True,5967,6,9,1,2,41.958188,-87.654199,0,0,0,True,75,1,1,3,1422,619,121,0,4038,4038,1.0,1,1,1,0,1,0,1,0,3,2,0.2,2,0.2,5,4.9982076
7563,480,3946,0,5,193,1,1,True,1,2,198,0,1,True,0,False,True,420,8,21,1,2,41.898551,-87.737826,2,0,0,True,90,0,1,2,1138,1027,656,0,3946,3946,0.95,1,1,0,0,1,0,1,0,1,1,0.1,3,0.1,5,4.9969664
7572,480,3332,2,4,183,1,1,True,1,2,198,0,1,True,0,False,True,2559,8,21,1,2,41.763719,-87.598487,2,0,0,True,90,0,1,2,1200,1027,656,0,3332,3332,0.95,1,1,0,0,1,0,1,0,1,1,0.1,3,0.1,4,4.002554
7564,480,6124,1,4,126,0,1,True,1,2,198,0,1,True,0,False,True,1658,8,21,1,2,41.853796,-87.742393,2,0,0,True,90,0,1,2,2635,1027,656,0,6124,6124,0.81,1,1,0,0,1,0,1,0,0,0,0.15,0,0.15,4,4.0013447
7568,480,3840,2,4,73,3,1,True,1,2,198,0,1,True,0,False,True,931,8,21,1,2,41.842652,-87.668728,2,0,0,True,90,0,1,2,1160,1027,656,0,3840,3840,0.95,1,1,0,0,1,0,1,0,3,2,0.2,2,0.2,4,4.00096
7567,480,3862,1,4,38,2,1,True,1,2,198,0,1,True,0,False,True,2567,8,21,1,2,41.82049,-87.603393,2,0,0,True,90,0,1,2,1201,1027,656,0,3862,3862,0.95,1,1,0,0,1,0,1,0,2,0,0.25,1,0.25,4,4.000893
7569,480,2519,2,4,516,3,1,True,1,2,198,0,1,True,0,False,True,2201,7,11,1,2,41.857722,-87.621223,0,10,30,True,120,1,0,2,1571,1027,656,0,2519,2519,0.95,1,1,1,0,0,0,0,1,3,2,0.2,2,0.2,4,4.0002913
7576,480,4903,1,4,479,0,1,True,1,2,198,0,1,True,0,False,True,2254,8,21,1,2,41.90558,-87.626853,2,0,0,True,90,0,1,2,1191,1027,656,0,4903,4903,0.95,1,1,0,0,1,0,1,0,0,0,0.15,0,0.15,4,3.9990838
7561,480,4670,2,4,368,3,1,True,1,2,198,0,1,True,0,False,True,1579,8,21,1,2,41.765818,-87.58036,2,0,0,True,90,0,1,2,1176,1027,656,0,4670,4670,0.95,1,1,0,0,1,0,1,0,3,2,0.2,2,0.2,4,3.99894
7581,481,4646,0,5,438,2,3,True,10,1,474,40,3,False,0,False,True,6424,8,21,10,1,37.78465,-122.402404,2,0,0,True,90,0,1,2,2611,185,344,0,4646,4646,1.0,1,1,0,0,0,0,1,1,2,0,0.25,1,0.25,5,5.0024185
7588,481,5155,3,5,302,1,3,True,10,1,474,40,3,False,0,False,True,2812,8,21,10,1,37.75177,-122.464916,2,0,0,True,90,0,1,2,749,1027,656,0,5155,5155,0.91,1,1,0,0,0,0,1,1,1,1,0.1,3,0.1,5,5.0017085
7580,481,5990,3,5,203,2,3,True,10,1,474,40,3,False,0,False,True,4797,8,21,10,1,37.784843,-122.484559,2,0,0,True,90,0,1,2,2635,1027,656,0,5990,5990,0.77,1,1,0,0,0,0,1,1,2,0,0.25,1,0.25,5,5.001494
7585,481,3187,0,5,147,3,3,True,10,1,474,40,3,False,0,False,True,2233,0,14,10,1,37.75017,-122.46882,2,0,35,True,120,0,1,2,2635,1027,656,0,3187,3187,0.57,1,1,0,0,0,0,1,1,3,2,0.2,2,0.2,5,5.0012712
7584,481,5357,2,5,116,1,3,True,10,1,474,40,3,False,0,False,True,2471,8,21,10,1,37.776068,-122.427383,2,0,0,True,90,0,1,2,2635,1027,656,0,5357,5357,0.53,1,1,0,0,0,0,1,1,1,1,0.1,3,0.1,5,5.000709
7591,481,5154,1,5,418,0,3,True,10,1,474,40,3,False,0,False,True,2813,0,14,10,1,37.751515,-122.464987,2,0,35,True,120,0,1,3,2635,1027,656,0,5154,5154,0.61,1,1,0,0,0,0,1,1,0,0,0.15,0,0.15,5,4.9990616
7578,481,2261,0,5,339,0,3,True,10,1,474,40,3,False,0,False,True,5992,4,7,10,1,37.788274,-122.415429,0,0,20,True,75,1,0,2,2563,172,55,0,2261,2261,1.0,1,1,1,0,0,0,1,1,0,0,0.15,0,0.15,5,4.99759
7589,481,2907,3,5,484,1,3,True,10,1,474,40,3,False,0,False,True,5124,4,2,10,1,37.768294,-122.458236,0,0,20,True,75,1,0,2,2635,1027,656,0,2907,2907,0.77,1,1,1,0,0,0,1,1,1,1,0.1,3,0.1,5,4.9970126
7587,481,2760,3,4,196,3,3,True,10,1,474,40,3,False,0,False,True,6356,0,14,10,1,37.795878,-122.410539,2,0,35,True,120,0,1,2,2635,1027,656,0,2760,2760,0.57,1,1,0,0,0,0,1,1,3,2,0.2,2,0.2,4,4.0121446
7583,481,4359,2,4,482,2,3,True,10,1,474,40,3,False,0,False,True,3297,9,15,10,1,37.770105,-122.459215,1,0,25,True,90,0,0,2,750,1027,656,0,4359,4359,0.95,1,1,0,0,0,0,1,0,2,0,0.25,1,0.25,4,4.0030923
7599,482,3144,0,5,497,0,0,True,7,0,53,25,0,False,0,False,True,361,4,7,7,0,33.466047,-112.042561,0,0,20,True,75,1,0,2,155,1027,4,0,3144,3144,1.0,1,1,1,0,0,0,1,0,0,0,0.15,0,0.15,5,5.0032253
7594,482,591,2,5,494,3,0,True,7,0,53,25,0,False,0,False,True,5974,9,6,7,0,33.491605,-112.074179,0,0,25,True,90,0,0,2,904,1027,656,0,591,591,0.75,1,1,1,0,0,0,1,0,3,2,0.2,2,0.2,5,5.000439
7601,482,2838,1,4,541,2,0,True,7,0,53,25,0,False,0,False,True,113,3,5,7,0,33.453729,-112.069316,0,12,25,True,135,1,1,2,963,1027,656,0,2838,2838,0.95,1,1,1,0,0,0,1,0,2,0,0.25,1,0.25,4,4.000764
7595,482,677,2,4,501,3,0,True,7,0,53,25,0,False,0,False,True,5851,9,6,7,0,33.508957,-112.066856,0,0,25,True,90,0,0,2,2538,746,272,0,677,677,0.92,1,1,1,0,0,0,1,0,3,2,0.2,2,0.2,4,4.0005736
7597,482,924,0,4,146,2,0,True,7,0,53,25,0,False,0,False,True,4154,9,6,7,0,33.447669,-112.07465,0,0,25,True,90,0,0,2,2046,1016,656,0,924,924,0.95,1,1,1,0,0,0,1,0,2,0,0.25,1,0.25,4,4.0002685
7593,482,5595,3,4,121,3,0,True,7,0,53,25,0,False,0,False,True,3302,8,21,7,0,33.515713,-112.128451,2,0,0,True,90,0,1,2,2635,1027,278,0,5595,5595,0.9,1,1,0,0,0,0,1,0,3,2,0.2,2,0.2,4,4.0000687
7603,482,2850,0,4,167,0,0,True,7,0,53,25,0,False,0,False,True,2417,8,21,7,0,33.434649,-112.079637,2,0,0,True,90,0,1,2,2635,1027,279,0,2850,2850,0.9,1,1,0,0,0,0,1,0,0,0,0.15,0,0.15,4,4.0000367
7604,482,7015,1,4,518,3,0,True,7,0,53,25,0,False,0,False,True,2540,8,21,7,0,33.449022,-112.021079,2,0,0,True,90,0,1,2,2635,1027,278,0,7015,7015,0.9,1,1,0,0,0,0,1,0,3,2,0.2,2,0.2,4,3.9998503
7600,482,705,3,4,442,3,0,True,7,0,53,25,0,False,0,False,True,1557,9,6,7,0,33.509443,-112.011932,0,0,25,True,90,0,0,2,2635,1027,656,0,705,705,0.57,1,1,1,0,0,0,1,0,3,2,0.2,2,0.2,4,3.9997518
7602,482,7016,0,4,479,2,0,True,7,0,53,25,0,False,0,False,True,1875,9,6,7,0,33.465524,-112.040532,0,0,25,True,90,0,0,2,2635,1027,656,0,7016,7016,0.85,1,1,1,0,0,0,1,0,2,0,0.25,1,0.25,4,3.9992785
7618,483,725,3,5,432,0,2,True,9,1,99,25,2,False,1,False,True,393,4,7,9,1,32.710871,-117.16089,0,0,20,True,75,1,0,2,2635,1027,656,0,725,725,0.77,1,1,0,0,0,0,1,0,0,0,0.15,0,0.15,5,5.001913
7610,483,3469,2,5,336,0,2,True,9,1,99,25,2,False,1,False,True,2764,4,7,9,1,32.753117,-117.195801,0,0,20,True,75,1,0,2,2635,1027,656,0,3469,3469,0.73,1,1,0,0,0,0,1,0,0,0,0.15,0,0.15,5,5.001484
7616,483,1697,0,5,331,2,2,True,9,1,99,25,2,False,1,False,True,5160,2,3,9,1,32.707608,-117.160105,1,0,25,True,90,0,0,2,2635,1027,656,0,1697,1697,0.53,1,1,1,0,0,0,1,0,2,0,0.25,1,0.25,5,4.9989133
7608,483,5971,1,4,231,2,2,True,9,1,99,25,2,False,1,False,True,1318,4,2,9,1,32.732245,-117.152251,0,0,20,True,75,1,0,2,2512,1027,656,0,5971,5971,0.95,1,1,0,0,0,0,1,0,2,0,0.25,1,0.25,4,4.0025744
7615,483,2721,1,4,542,1,2,True,9,1,99,25,2,False,1,False,True,2619,2,3,9,1,32.729152,-117.152447,1,0,25,True,90,0,0,2,2635,1027,656,0,2721,2721,0.81,1,1,1,0,0,0,1,0,1,1,0.1,3,0.1,4,4.0024223
7613,483,372,2,4,512,2,2,True,9,1,99,25,2,False,1,False,True,5733,4,7,9,1,32.747909,-117.161396,0,0,20,True,75,1,0,2,862,829,565,0,372,372,1.0,1,1,0,0,0,0,1,0,2,0,0.25,1,0.25,4,4.0023847
7611,483,90,0,4,317,2,2,True,9,1,99,25,2,False,1,False,True,3228,9,6,9,1,32.744357,-117.185008,0,0,25,True,90,0,0,2,1701,836,216,0,90,90,1.0,1,1,0,0,0,0,1,0,2,0,0.25,1,0.25,4,3.9994442
7606,483,7058,3,4,48,3,2,True,9,1,99,25,2,False,1,False,True,5457,8,21,9,1,32.722222,-117.099862,2,0,0,True,90,0,1,2,2635,1027,656,0,7058,7058,0.53,1,1,0,0,0,0,1,0,3,2,0.2,2,0.2,4,3.9994092
7607,483,4423,1,4,68,3,2,True,9,1,99,25,2,False,1,False,True,2125,8,21,9,1,32.769944,-117.195234,2,0,0,True,90,0,1,2,2635,1027,656,0,4423,4423,0.53,1,1,0,0,0,0,1,0,3,2,0.2,2,0.2,4,3.9990845
7605,483,1167,0,4,542,0,2,True,9,1,99,25,2,False,1,False,True,5085,8,21,9,1,32.731192,-117.158345,2,0,0,True,90,0,1,2,2635,1027,656,0,1167,1167,0.65,1,1,0,0,0,0,1,0,0,0,0.15,0,0.15,4,3.998702
7626,484,6027,2,5,258,0,1,True,3,6,545,120,1,True,0,False,True,6420,8,21,3,6,29.69334,-95.36295,2,0,0,True,90,0,1,2,2635,1027,656,0,6027,6027,0.65,1,1,0,0,1,0,1,1,0,0,0.15,0,0.15,5,4.9999075
7625,484,2900,3,5,67,3,1,True,3,6,545,120,1,True,0,False,True,5993,8,21,3,6,29.730464,-95.403824,2,0,0,True,90,0,1,2,2635,1027,656,0,2900,2900,0.85,1,1,0,0,1,0,1,1,3,2,0.2,2,0.2,5,4.9995923
7629,484,4930,2,5,349,3,1,True,3,6,545,120,1,True,0,False,True,6023,8,21,3,6,29.845372,-95.35477,2,0,0,True,90,0,1,2,2635,1027,656,0,4930,4930,0.85,1,1,0,0,1,0,1,1,3,2,0.2,2,0.2,5,4.999418
7623,484,6267,1,5,535,0,1,True,3,6,545,120,1,True,0,False,True,6353,8,21,3,6,29.866172,-95.445084,2,0,0,True,90,0,1,2,2635,1027,656,0,6267,6267,0.85,1,1,0,0,1,0,1,1,0,0,0.15,0,0.15,5,4.9992085
7632,484,2516,3,5,492,3,1,True,3,6,545,120,1,True,0,False,True,3668,8,21,3,6,29.707767,-95.216387,2,0,0,True,90,0,1,2,2635,1027,656,0,2516,2516,0.69,1,1,0,0,1,0,1,1,3,2,0.2,2,0.2,5,4.9991097
7620,484,4478,3,5,96,1,1,True,3,6,545,120,1,True,0,False,True,4423,8,21,3,6,29.867629,-95.341775,2,0,0,True,90,0,1,2,2635,1027,656,0,4478,4478,0.65,1,1,0,0,1,0,1,1,1,1,0.1,3,0.1,5,4.9991083
7628,484,3232,1,5,72,2,1,True,3,6,545,120,1,True,0,False,True,4246,6,9,3,6,29.687801,-95.275207,0,0,0,True,75,1,1,2,2635,282,656,0,3232,3232,0.85,1,1,1,0,1,0,1,1,2,0,0.25,1,0.25,5,4.998644
7634,484,5585,1,5,458,0,1,True,3,6,545,120,1,True,0,False,True,1719,8,21,3,6,29.761252,-95.378032,2,0,0,True,90,0,1,2,2635,1027,656,0,5585,5585,0.85,1,1,0,0,1,0,1,1,0,0,0.15,0,0.15,5,4.9985633
7621,484,5658,0,5,72,1,1,True,3,6,545,120,1,True,0,False,True,479,8,21,3,6,29.738504,-95.370681,2,0,0,True,90,0,1,2,2635,1027,302,0,5658,5658,0.9,1,1,0,0,1,0,1,1,1,1,0.1,3,0.1,5,4.9985194
7631,484,6049,0,5,43,2,1,True,3,6,545,120,1,True,0,False,True,2520,8,21,3,6,29.759735,-95.368604,2,0,0,True,90,0,1,2,2635,1027,656,0,6049,6049,0.85,1,1,0,0,1,0,1,1,2,0,0.25,1,0.25,5,4.9982724
7637,485,867,1,5,64,2,2,True,3,6,129,25,2,False,1,False,True,649,4,7,3,6,29.767523,-95.354122,0,0,20,True,75,1,0,2,2635,1027,656,0,867,867,0.69,1,1,0,0,0,0,1,1,2,0,0.25,1,0.25,5,5.002804
7647,485,337,2,5,277,3,2,True,3,6,129,25,2,False,1,False,True,6485,4,7,3,6,29.739255,-95.462743,0,0,20,True,75,1,0,2,2635,1027,656,0,337,337,0.53,1,1,0,0,0,0,1,1,3,2,0.2,2,0.2,5,5.001941
7645,485,1838,1,5,325,1,2,True,3,6,129,25,2,False,1,False,True,4645,9,6,3,6,29.816997,-95.430847,0,0,25,True,90,0,0,2,2635,1027,656,0,1838,1838,0.81,1,1,0,0,0,0,1,0,1,1,0.1,3,0.1,5,4.999814
7639,485,5214,2,5,419,2,2,True,3,6,129,25,2,False,1,False,True,5212,8,21,3,6,29.716821,-95.324636,2,0,0,True,90,0,1,2,2635,1027,656,0,5214,5214,0.53,1,1,0,0,0,0,1,0,2,0,0.25,1,0.25,5,4.99969
7644,485,3889,3,5,59,1,2,True,3,6,129,25,2,False,1,False,True,1595,9,15,3,6,29.880237,-95.400651,1,0,25,True,90,0,0,2,2635,1027,656,0,3889,3889,0.85,1,1,1,0,0,0,1,0,1,1,0.1,3,0.1,5,4.9990673
7646,485,3391,1,5,9,0,2,True,3,6,129,25,2,False,1,False,True,2882,8,21,3,6,29.691768,-95.304349,2,0,0,True,90,0,1,2,2635,1027,656,0,3391,3391,0.85,1,1,0,0,0,0,1,0,0,0,0.15,0,0.15,5,4.998915
7650,485,4074,0,5,476,1,2,True,3,6,129,25,2,False,1,False,True,5234,8,21,3,6,29.777626,-95.242654,2,0,0,True,90,0,1,2,2635,1027,656,0,4074,4074,0.85,1,1,0,0,0,0,1,0,1,1,0.1,3,0.1,5,4.9987807
7641,485,2577,2,5,463,2,2,True,3,6,129,25,2,False,1,False,True,3446,9,20,3,6,29.630101,-95.437247,2,0,25,True,90,0,0,2,2635,1027,656,0,2577,2577,0.73,1,1,0,0,0,0,1,0,2,0,0.25,1,0.25,5,4.9977794
7652,485,2256,3,4,278,1,2,True,3,6,129,25,2,False,1,False,True,5232,9,6,3,6,29.782763,-95.408228,0,0,25,True,90,0,0,2,2434,976,656,0,2256,2256,0.95,1,1,0,0,0,0,1,0,1,1,0.1,3,0.1,4,3.99945
7651,485,3149,2,4,553,0,2,True,3,6,129,25,2,False,1,False,True,752,9,8,3,6,29.676983,-95.521704,2,0,25,True,90,0,0,2,1057,900,656,0,3149,3149,0.91,1,1,0,0,0,0,1,0,0,0,0.15,0,0.15,4,3.9986997
7663,486,6981,2,5,89,1,0,True,7,0,296,40,0,False,0,False,True,6062,8,21,7,0,33.47684,-112.049507,2,0,0,True,90,0,1,2,2635,1027,278,0,6981,6981,0.9,1,1,0,0,0,0,1,1,1,1,0.1,3,0.1,5,5.0013413
7659,486,6982,0,5,390,0,0,True,7,0,296,40,0,False,0,False,True,1947,8,21,7,0,33.457924,-112.060127,2,0,0,True,90,0,1,2,2635,1027,656,0,6982,6982,0.65,1,1,0,0,0,0,1,1,0,0,0.15,0,0.15,5,5.0008736
7656,486,3044,3,5,518,2,0,True,7,0,296,40,0,False,0,False,True,6008,8,21,7,0,33.452145,-112.061392,2,0,0,True,90,0,1,2,2635,1027,278,0,3044,3044,0.9,1,1,0,0,0,0,1,1,2,0,0.25,1,0.25,5,5.000445
7664,486,4288,0,5,24,3,0,True,7,0,296,40,0,False,0,False,True,1870,9,6,7,0,33.403508,-112.012145,0,0,25,True,90,0,0,2,2635,1027,656,0,4288,4288,0.77,1,1,1,0,0,0,1,0,3,2,0.2,2,0.2,5,4.9999986
7667,486,3635,1,5,177,3,0,True,7,0,296,40,0,False,0,False,True,3518,8,21,7,0,33.461418,-112.074924,2,0,0,True,90,0,1,2,2635,1027,18,0,3635,3635,0.9,1,1,0,0,0,0,1,1,3,2,0.2,2,0.2,5,4.9996266
7669,486,2540,0,5,167,2,0,True,7,0,296,40,0,False,0,False,True,2467,8,21,7,0,33.405309,-112.079367,2,0,0,True,90,0,1,2,2635,1027,278,0,2540,2540,0.9,1,1,0,0,0,0,1,1,2,0,0.25,1,0.25,5,4.999626
7668,486,4112,1,5,357,3,0,True,7,0,296,40,0,False,0,False,True,1030,8,21,7,0,33.438588,-112.07185,2,0,0,True,90,0,1,2,2635,1027,13,0,4112,4112,0.9,1,1,0,0,0,0,1,1,3,2,0.2,2,0.2,5,4.9995866
7662,486,2674,0,5,533,3,0,True,7,0,296,40,0,False,0,False,True,741,8,21,7,0,33.451784,-112.028258,2,0,0,True,90,0,1,2,2635,1027,656,0,2674,2674,0.65,1,1,0,0,0,0,1,1,3,2,0.2,2,0.2,5,4.999465
7657,486,2835,3,5,136,1,0,True,7,0,296,40,0,False,0,False,True,4159,10,18,7,0,33.449027,-112.076865,0,20,80,True,150,1,0,2,2635,1027,656,0,2835,2835,0.85,1,1,1,0,0,0,1,1,1,1,0.1,3,0.1,5,4.9994392
7666,486,1180,0,5,571,1,0,True,7,0,296,40,0,False,0,False,True,6325,8,21,7,0,33.452822,-112.020147,2,0,0,True,90,0,1,2,2635,1027,656,0,1180,1180,0.65,1,1,0,0,0,0,1,1,1,1,0.1,3,0.1,5,4.9987655
7681,487,2421,3,5,145,1,2,True,6,5,221,75,2,False,1,False,True,687,2,3,6,5,39.969426,-75.187452,1,0,25,True,90,0,0,2,2635,1027,656,0,2421,2421,0.73,1,1,1,0,0,0,1,0,1,1,0.1,3,0.1,5,5.0018015
7680,487,1938,2,5,231,1,2,True,6,5,221,75,2,False,1,False,True,117,3,5,6,5,39.952251,-75.157689,0,12,25,True,135,1,1,2,962,1027,656,0,1938,1938,0.79,1,1,0,0,0,0,1,1,1,1,0.1,3,0.1,5,5.0004435
7674,487,439,1,5,357,2,2,True,6,5,221,75,2,False,1,False,True,5825,9,6,6,5,39.964275,-75.170758,0,0,25,True,90,0,0,2,878,199,656,0,439,439,0.95,1,1,0,0,0,0,1,0,2,0,0.25,1,0.25,5,4.999213
7671,487,3081,3,5,461,0,2,True,6,5,221,75,2,False,1,False,True,1644,8,21,6,5,39.963839,-75.178567,2,0,0,True,90,0,1,2,2635,1027,656,0,3081,3081,0.61,1,1,0,0,0,0,1,0,0,0,0.15,0,0.15,5,4.9989357
7677,487,200,0,4,65,0,2,True,6,5,221,75,2,False,1,False,True,1362,4,2,6,5,40.026392,-75.225685,0,0,20,True,75,1,0,2,2635,1027,656,0,200,200,0.57,1,1,0,0,0,0,1,0,0,0,0.15,0,0.15,4,4.002721
7682,487,6929,1,4,344,2,2,True,6,5,221,75,2,False,1,False,True,4356,7,11,6,5,39.987681,-75.155444,0,10,30,True,120,1,0,2,2635,1027,656,0,6929,6929,0.85,1,1,0,0,0,0,1,0,2,0,0.25,1,0.25,4,4.001728
7678,487,6461,0,4,277,0,2,True,6,5,221,75,2,False,1,False,True,2743,9,15,6,5,39.979199,-75.158996,1,0,25,True,90,0,0,2,2635,1027,656,0,6461,6461,0.57,1,1,1,0,0,0,1,0,0,0,0.15,0,0.15,4,3.9994924
7679,487,6754,3,4,284,1,2,True,6,5,221,75,2,False,1,False,True,2752,8,21,6,5,39.948383,-75.150146,2,0,0,True,90,0,1,1,2635,1027,656,0,6754,6754,0.57,1,1,0,0,0,0,1,0,1,1,0.1,3,0.1,4,3.9990716
7675,487,6686,3,4,352,2,2,True,6,5,221,75,2,False,1,False,True,2391,8,21,6,5,40.009066,-75.138244,2,0,0,True,90,0,1,2,2635,1027,656,0,6686,6686,0.57,1,1,0,0,0,0,1,0,2,0,0.25,1,0.25,4,3.998481
7673,487,488,3,4,293,2,2,True,6,5,221,75,2,False,1,False,True,4442,9,6,6,5,39.953542,-75.171386,0,0,25,True,90,0,0,2,2105,520,70,0,488,488,1.0,1,1,0,0,0,0,1,0,2,0,0.25,1,0.25,4,3.9978132
7689,488,2752,3,5,417,0,0,True,0,3,15,0,0,False,1,False,True,965,4,2,0,3,42.373618,-71.114273,0,0,20,True,75,1,0,2,2635,1027,656,0,2752,2752,0.85,1,1,0,0,0,0,1,1,0,0,0.15,0,0.15,5,4.9909177
7685,488,213,0,4,5,3,0,True,0,3,15,0,0,False,1,False,True,4502,8,21,0,3,42.376728,-71.098139,2,0,0,True,90,0,1,2,2635,1027,656,0,213,213,0.53,1,1,0,0,0,0,1,0,3,2,0.2,2,0.2,4,4.0038686
7693,488,1144,0,4,280,2,0,True,0,3,15,0,0,False,1,False,True,1450,8,21,0,3,42.332597,-71.12533,2,0,0,True,90,0,1,2,2635,1027,656,0,1144,1144,0.69,1,1,0,0,0,0,1,0,2,0,0.25,1,0.25,4,4.0037894
7687,488,7010,2,4,176,3,0,True,0,3,15,0,0,False,1,False,True,4835,8,21,0,3,42.355791,-71.051353,2,0,0,True,90,0,1,2,2635,1027,656,0,7010,7010,0.65,1,1,0,0,0,0,1,0,3,2,0.2,2,0.2,4,4.003376
7690,488,4747,3,4,237,0,0,True,0,3,15,0,0,False,1,False,True,6172,8,21,0,3,42.343702,-71.068509,2,0,0,True,90,0,1,2,2635,1027,656,0,4747,4747,0.85,1,1,0,0,0,0,1,0,0,0,0.15,0,0.15,4,4.0032187
